state_name,jurisdiction_name,zipcodes_5_digit,zipcodes_3_digit
Texas,Travis County,78727,787
Texas,Travis County,78728,787
Texas,Travis County,78730,787
Texas,Travis County,78731,787
Texas,Travis County,78732,787
Texas,Travis County,78733,787
Texas,Travis County,78734,787
Texas,Travis County,78735,787
Texas,Travis County,78736,787
Texas,Travis County,78737,787
Texas,Travis County,78738,787
Texas,Travis County,78739,787
Texas,Travis County,78741,787
Texas,Travis County,78742,787
Texas,Travis County,78744,787
Texas,Travis County,78745,787
Texas,Travis County,78746,787
Texas,Travis County,78747,787
Texas,Travis County,78748,787
Texas,Travis County,78749,787
Texas,Travis County,78750,787
Texas,Travis County,78751,787
Texas,Travis County,78752,787
Texas,Travis County,78753,787
Texas,Travis County,78754,787
Texas,Travis County,78755,787
Texas,Travis County,78756,787
Texas,Travis County,78757,787
Texas,Travis County,78758,787
Texas,Travis County,78759,787
Texas,Travis County,78760,787
Texas,Travis County,78761,787
Texas,Travis County,78762,787
Texas,Travis County,78763,787
Texas,Travis County,78764,787
Texas,Travis County,78765,787
Texas,Travis County,78766,787
Texas,Travis County,78767,787
Texas,Travis County,78768,787
Texas,Travis County,78769,787
Texas,Travis County,78772,787
Texas,Travis County,78773,787
Texas,Travis County,78774,787
Texas,Travis County,78778,787
Texas,Travis County,78779,787
Texas,Travis County,78780,787
Texas,Travis County,78781,787
Texas,Travis County,78783,787
Texas,Travis County,78785,787
Texas,Travis County,78786,787
Texas,Travis County,78788,787
Texas,Travis County,78789,787
Texas,Travis County,78799,787
Washington ,King County,98001,980
Washington ,King County,98002,980
Washington ,King County,98003,980
Washington ,King County,98004,980
Washington ,King County,98005,980
Washington ,King County,98006,980
Washington ,King County,98007,980
Washington ,King County,98008,980
Washington ,King County,98009,980
Washington ,King County,98010,980
Washington ,King County,98011,980
Washington ,King County,98013,980
Washington ,King County,98014,980
Washington ,King County,98015,980
Washington ,King County,98019,980
Washington ,King County,98022,980
Washington ,King County,98023,980
Washington ,King County,98024,980
Washington ,King County,98025,980
Washington ,King County,98027,980
Washington ,King County,98028,980
Washington ,King County,98029,980
Washington ,King County,98030,980
Washington ,King County,98031,980
Washington ,King County,98032,980
Washington ,King County,98033,980
Washington ,King County,98034,980
Washington ,King County,98035,980
Washington ,King County,98038,980
Washington ,King County,98039,980
Washington ,King County,98040,980
Washington ,King County,98041,980
Washington ,King County,98042,980
Washington ,King County,98045,980
Washington ,King County,98047,980
Washington ,King County,98050,980
Washington ,King County,98051,980
Washington ,King County,98052,980
Washington ,King County,98053,980
Washington ,King County,98054,980
Washington ,King County,98055,980
Washington ,King County,98056,980
Washington ,King County,98057,980
Washington ,King County,98058,980
Washington ,King County,98059,980
Washington ,King County,98062,980
Washington ,King County,98063,980
Washington ,King County,98064,980
Washington ,King County,98065,980
Washington ,King County,98070,980
Washington ,King County,98071,980
Washington ,King County,98072,980
Washington ,King County,98073,980
Washington ,King County,98074,980
Washington ,King County,98075,980
Washington ,King County,98077,980
Washington ,King County,98083,980
Washington ,King County,98089,980
Washington ,King County,98092,980
Washington ,King County,98093,980
Washington ,King County,98101,981
Washington ,King County,98102,981
Washington ,King County,98103,981
Washington ,King County,98104,981
Washington ,King County,98105,981
Washington ,King County,98106,981
Washington ,King County,98107,981
Washington ,King County,98108,981
Washington ,King County,98109,981
Washington ,King County,98111,981
Washington ,King County,98112,981
Washington ,King County,98113,981
Washington ,King County,98114,981
Washington ,King County,98115,981
Washington ,King County,98116,981
Washington ,King County,98117,981
Washington ,King County,98118,981
Washington ,King County,98119,981
Washington ,King County,98121,981
Washington ,King County,98122,981
Washington ,King County,98124,981
Washington ,King County,98125,981
Washington ,King County,98126,981
Washington ,King County,98127,981
Washington ,King County,98129,981
Washington ,King County,98131,981
Washington ,King County,98132,981
Washington ,King County,98133,981
Washington ,King County,98134,981
Washington ,King County,98136,981
Washington ,King County,98138,981
Washington ,King County,98139,981
Washington ,King County,98141,981
Washington ,King County,98144,981
Washington ,King County,98145,981
Washington ,King County,98146,981
Washington ,King County,98148,981
Washington ,King County,98151,981
Washington ,King County,98154,981
Washington ,King County,98155,981
Washington ,King County,98158,981
Washington ,King County,98160,981
Washington ,King County,98161,981
Washington ,King County,98164,981
Washington ,King County,98165,981
Washington ,King County,98166,981
Washington ,King County,98168,981
Washington ,King County,98170,981
Washington ,King County,98171,981
Washington ,King County,98174,981
Washington ,King County,98175,981
Washington ,King County,98177,981
Washington ,King County,98178,981
Washington ,King County,98181,981
Washington ,King County,98184,981
Washington ,King County,98185,981
Washington ,King County,98188,981
Washington ,King County,98190,981
Washington ,King County,98191,981
Washington ,King County,98194,981
Washington ,King County,98195,981
Washington ,King County,98198,981
Washington ,King County,98199,981
Washington ,King County,98224,982
Washington ,King County,98251,982
Washington ,King County,98288,982
Washington ,King County,98354,983
